Group,Code,Stem,Mesocotyl,Coleoptile,FPL,FPLCol,PR,ARCN,SR,BreakCol,RDSD
Tripsacum,Trip4,12.4,10.5,1.2,1.2,0,5.8,0,0,0,12.4
Tripsacum,Trip5,2.7,1.5,1.2,1.2,0,2,0,0,0,2.7
Tripsacum,Trip5,3.1,2.6,0.5,0.5,0,2.7,0,0,0,3.1
Tripsacum,Trip5,5.7,5.2,0.5,0.5,0,2.6,0,0,0,5.7
Tripsacum,Trip5,6.3,5.1,1.2,1.2,0,2.6,0,0,0,6.3
Tripsacum,Trip5,6.5,5.8,0.7,0.7,0,2.2,0,0,0,6.5
Tripsacum,Trip5,8.4,7.4,1,1,0,3.5,0,0,0,8.4
Tripsacum,Trip5,9,7.5,1.5,1.5,0,2.7,0,0,0,9
Tripsacum,Trip5,9,8,1,1,0,1.4,0,0,0,9
Tripsacum,Trip5,9.3,7.7,1.6,1.6,0,3.2,0,0,0,9.3
Tripsacum,Trip5,9.8,8.2,1.6,1.6,0,2.2,0,0,0,9.8
Tripsacum,Trip5,10,8.5,1.5,1.5,0,4.5,0,0,0,10
Tripsacum,Trip5,10.3,8.8,1.5,1.5,0,2,0,0,0,10.3
Tripsacum,Trip5,12.6,10.9,1.7,1.7,0,5.4,0,0,0,12.6
Tripsacum,Trip5,13.2,11.7,1.5,1.5,0,3.8,0,0,0,13.2
Tripsacum,Trip5,14,11.5,2.5,2.5,0,5.4,0,0,0,14
Tripsacum,Trip5,14.3,12.8,1.5,1.5,0,5.4,0,0,0,14.3
Tripsacum,Trip5,16.5,14.7,1.8,1.8,0,1.5,0,0,0,16.5
Tripsacum,Trip6,4.5,4,0.5,0.5,0,3.1,0,0,0,4.5
Tripsacum,Trip6,5.8,5.2,0.6,0.6,0,3,0,0,0,5.8
Tripsacum,Trip6,5.9,5.1,0.8,0.8,0,2.5,0,0,0,5.9
Tripsacum,Trip6,7,6.5,0.5,0.5,0,4,0,0,0,7
Tripsacum,Trip6,10,9,1,1,0,4.5,0,0,0,10
Tripsacum,Trip6,10.6,9.7,0.9,0.9,0,5,0,0,0,10.6
Tripsacum,Trip6,11.8,10.8,1,1,0,3,0,0,0,11.8
Tripsacum,Trip6,11.9,10.8,1.1,1.1,0,2.5,0,0,0,11.9
Tripsacum,Trip6,13,12,1,1,0,2.5,0,0,0,13
Tripsacum,Trip6,13.3,12.3,1,1,0,4.6,0,0,0,13.3
Tripsacum,Trip6,14.5,13.3,1.2,1.2,0,4.1,0,0,0,14.5
Tripsacum,Trip6,15.8,14,1.8,1.8,0,1.6,0,0,0,15.8
Tripsacum,Trip6,18.1,17,1.1,1.1,0,3.5,0,0,0,18.1
Tripsacum,Trip7,4.4,3.9,0.5,0.5,0,1.7,0,0,0,4.4
Tripsacum,Trip7,5.8,5.2,0.6,0.6,0,2.7,0,0,0,5.8
Tripsacum,Trip7,6.5,5.7,0.8,0.8,0,3.7,0,0,0,6.5
Tripsacum,Trip7,7.7,6.7,1,1,0,3.2,0,0,0,7.7
Tripsacum,Trip7,8.3,7.6,0.7,0.7,0,0.5,0,0,0,8.3
Tripsacum,Trip8,11.1,9.8,1.3,1.3,0,1.5,0,0,0,11.1
Tripsacum,Trip8,12.2,10.8,1.4,1.4,0,1.3,0,0,0,12.2
Tripsacum,Trip8,13.7,12.2,1.5,1.5,0,2.7,0,0,0,13.7
Tripsacum,Trip8,14.4,13.3,1.1,1.1,0,1,0,0,0,14.4
Tripsacum,Trip8,15.9,14.5,1.4,1.4,0,3,0,0,0,15.9
Tripsacum,Trip8,17.8,15.9,1.9,1.9,0,3.3,0,0,0,17.8
Tripsacum,Trip8,18,16,2,2,0,3.3,0,0,0,18
Tripsacum,Trip8,20.2,18.3,1.9,1.9,0,2.8,0,0,0,20.2
Tripsacum,Trip8,20.6,18.6,2,2,0,2.5,0,0,0,20.6
Tripsacum,Trip8,20.9,19.2,1.7,1.7,0,1.2,0,0,0,20.9
Tripsacum,Trip8,21.3,19.1,2.2,2.2,0,3,0,0,0,21.3
Tripsacum,Trip9,7.9,6.9,1,1,0,2.5,0,0,0,7.9
Tripsacum,Trip9,9.9,9.1,0.8,0.8,0,2.5,0,0,0,9.9
Tripsacum,Trip9,10.5,9.3,1.2,1.2,0,2.5,0,0,0,10.5
Tripsacum,Trip9,11.1,10.1,1,1,0,2.5,0,0,0,11.1
Tripsacum,Trip9,12.1,10.6,1.5,1.5,0,1.3,0,0,0,12.1
Tripsacum,Trip9,13.9,11.7,2.2,2.2,0,1,0,0,0,13.9
Tripsacum,Trip9,15.2,13.7,1.5,1.5,0,1.2,0,0,0,15.2
Tripsacum,Trip9,15.8,14.2,1.6,1.6,0,3,0,0,0,15.8
Tripsacum,Trip9,16.6,15,1.6,1.6,0,3,0,0,0,16.6
Tripsacum,Trip9,17.3,15.3,2,2,0,2,0,0,0,17.3
Tripsacum,Trip9,18,16.4,1.6,1.6,0,1.1,0,0,0,18
Tripsacum,Trip9,18,16.5,1.5,1.5,0,0.6,0,0,0,18
Tripsacum,Trip9,18.6,16.5,2.1,2.1,0,2.2,0,0,0,18.6
Tripsacum,Trip9,18.8,16.9,1.9,1.9,0,1.5,0,0,0,18.8
Tripsacum,Trip9,19.2,17.3,1.9,1.9,0,2,0,0,0,19.2
Tripsacum,Trip9,20.1,18,2.1,2.1,0,2,0,0,0,20.1
Maize,IH1,8.4,4.1,2.5,4.3,1.8,5.6,0,3,1,6.1
Maize,IH1,13.6,5,8.1,8.6,0.5,5,3,2,1,7
Maize,IH1,7.5,3,4.5,4.5,0,15.5,0,3,0,7.5
Maize,IH1,9.5,5.5,3.2,4,0.8,10,0,4,1,7.5
Maize,IH1,12.8,6,5,6.8,1.8,14.2,0,2,1,8
Maize,IH1,14.7,6.3,4.7,8.4,3.7,10,0,2,1,8.3
Maize,IH1,20,6.4,7.4,13.6,6.2,19.5,2,2,1,8.4
Maize,IH1,17.5,7.5,6.9,10,3.1,11,0,4,1,9.5
Maize,IH1,15.9,8.5,6.4,7.4,1,11,0,4,1,10.5
Maize,IH1,20.7,8.5,5.3,12.2,6.9,4.9,3,2,1,10.5
Maize,IH1,26.9,8.5,6.4,18.4,12,29,2,3,1,10.5
Maize,IH1,14.6,9,4.5,5.6,1.1,10,0,2,1,11
Maize,IH1,16.6,9,4.5,7.6,3.1,9,2,2,1,11
Maize,IH1,23.2,9,8.2,14.2,6,10.3,4,2,1,11
Maize,IH1,25.3,9,6,16.3,10.3,12,2,3,1,11
Maize,IH1,25.1,9.5,4.9,15.6,10.7,10,2,2,1,11.5
Maize,IH1,11.6,7,4.6,4.6,0,12,0,2,0,11.6
Maize,IH1,12.6,6.2,6.4,6.4,0,11.2,0,3,0,12.6
Maize,IH1,30.4,11.2,7.4,19.2,11.8,9.4,0,2,1,13.2
Maize,IH1,19,11.5,7.4,7.5,0.1,20.7,0,2,1,13.5
Maize,IH1,27.7,12.2,10.1,15.5,5.4,5.6,2,2,1,14.2
Maize,IH1,28.7,12.5,6.1,16.2,10.1,10,2,2,1,14.5
Maize,IH1,27,13,6.8,14,7.2,11.5,1,2,1,15
Maize,IH1,27.4,15,5.1,12.4,7.3,4.1,4,2,1,17
Maize,IH1,31.2,15.5,6.5,15.7,9.2,13.5,3,2,1,17.5
Maize,IH1,18.8,12.2,6.6,6.6,0,8.6,0,4,0,18.8
Maize,IH1,20,12.2,7.8,7.8,0,13,0,2,0,20
Maize,IH1,32.5,19,4.5,13.5,9,7.5,0,3,1,21
Maize,M1,15,5.5,5.2,9.5,4.3,4.5,0,2,1,7.5
Maize,M1,14.7,5.7,3.5,9,5.5,6,0,0,1,7.7
Maize,M1,15,7.5,6,7.5,1.5,7.5,0,0,1,9.5
Maize,M1,15.6,7.6,5.1,8,2.9,8.5,1,2,1,9.6
Maize,M1,19.3,9.3,6.1,10,3.9,10,0,2,1,11.3
Maize,M1,21.3,9.5,5.5,11.8,6.3,6,0,2,1,11.5
Maize,M1,19.2,9.8,5.7,9.4,3.7,5,1,2,1,11.8
Maize,M1,22.3,9.8,6.1,12.5,6.4,11,0,2,1,11.8
Maize,M1,19.3,10.5,4.7,8.8,4.1,12.5,0,2,1,12.5
Maize,M1,19,11,5.2,8,2.8,6,0,2,1,13
Maize,M1,22.2,11,5.2,11.2,6,9.5,0,2,1,13
Maize,M1,20.5,11.2,6.1,9.3,3.2,15.1,0,2,1,13.2
Maize,M1,16,11.5,4.2,4.5,0.3,4,0,2,1,13.5
Maize,M1,19.9,11.5,5.4,8.4,3,3,0,2,1,13.5
Maize,M1,21.6,11.6,5.6,10,4.4,10,0,2,1,13.6
Maize,M1,21.1,11.7,4.9,9.4,4.5,7,0,2,1,13.7
Maize,M1,25,11.7,5.4,13.3,7.9,21.5,0,2,1,13.7
Maize,M1,14,11.7,2.3,2.3,0,7.6,0,2,0,14
Maize,M1,22.6,12,5.6,10.6,5,8,0,2,1,14
Maize,M1,20.3,12.3,4.5,8,3.5,6.5,0,2,1,14.3
Maize,M1,22,12.8,4.7,9.2,4.5,18.5,0,2,1,14.8
Maize,M1,14.9,8.6,6.3,6.3,0,12,0,2,0,14.9
Maize,M1,26.5,13.4,6,13.1,7.1,10.5,0,2,1,15.4
Maize,M1,29.4,13.4,5.3,16,10.7,21.5,0,2,1,15.4
Maize,M1,27.5,13.5,5.7,14,8.3,12,0,1,1,15.5
Maize,M1,28.2,14.2,5.8,14,8.2,10,2,1,1,16.2
Maize,M1,26.5,14.4,6.4,12.1,5.7,5.5,1,2,1,16.4
Maize,M1,25.8,14.6,4.6,11.2,6.6,6,0,2,1,16.6
Maize,M1,17.7,12.7,5,5,0,13.5,0,2,0,17.7
Maize,M1,25,16,5.4,9,3.6,5,0,2,1,18
Maize,M1,26.5,16,6.2,10.5,4.3,7.2,0,2,1,18
Maize,M1,31,16.6,4.6,14.4,9.8,15,0,2,1,18.6
Maize,IH2,14.5,4.3,6.1,10.2,4.1,11,4,2,1,6.3
Maize,IH2,11.9,5.2,3.2,6.7,3.5,4.3,0,0,1,7.2
Maize,IH2,19,6.2,8,12.8,4.8,8,3,2,1,8.2
Maize,IH2,16.6,7.6,8.2,9,0.8,5,4,2,1,9.6
Maize,IH2,12.1,7.6,2,4.5,2.5,11.5,1,2,1,9.6
Maize,IH2,18.5,8,6,10.5,4.5,8.5,3,1,1,10
Maize,IH2,20.3,8.5,4.9,11.8,6.9,11.5,0,0,1,10.5
Maize,IH2,17.4,9.3,6.2,8.1,1.9,10.5,0,1,1,11.3
Maize,IH2,11.8,6,5.8,5.8,0,11.7,1,2,0,11.8
Maize,IH2,23.8,9.8,6.8,14,7.2,9.5,4,2,1,11.8
Maize,IH2,12.8,6,6.8,6.8,0,18.5,0,2,0,12.8
Maize,IH2,13.4,5,8.4,8.4,0,12.7,0,2,0,13.4
Maize,IH2,13.8,6.8,7,7,0,11,1,2,0,13.8
Maize,IH2,14,10.2,3.8,3.8,0,5.2,0,0,0,14
Maize,IH2,25.5,12.3,7,13.2,6.2,25.5,2,2,1,14.3
Maize,IH2,15.2,8.1,7.1,7.1,0,8.5,0,1,0,15.2
Maize,IH2,15.8,11,4.8,4.8,0,3,0,2,0,15.8
Maize,IH2,16,7.5,8.5,8.5,0,6,4,2,0,16
Maize,IH2,16.3,6.5,9.8,9.8,0,10.5,5,2,0,16.3
Maize,IH2,16.5,6.6,9.9,9.9,0,9,3,2,0,16.5
Maize,IH2,16.9,8,8.9,8.9,0,19.5,4,2,0,16.9
Maize,IH2,17,10,7,7,0,6.5,0,2,0,17
Maize,IH2,17.6,10.5,7.1,7.1,0,13.5,0,2,0,17.6
Maize,IH2,29.1,15.7,5.2,13.4,8.2,10.5,0,2,1,17.7
Maize,IH2,25.6,18,4.6,7.6,3,5.5,0,1,1,20
Maize,M2,11,4.4,6,6.6,0.6,6,0,2,1,6.4
Maize,M2,9.9,5.5,3,4.4,1.4,4.2,0,2,1,7.5
Maize,M2,7.6,4,3.6,3.6,0,16.5,0,3,0,7.6
Maize,M2,11.5,5.8,4.8,5.7,0.9,7,0,2,1,7.8
Maize,M2,13.9,6.7,5.8,7.2,1.4,5.5,0,2,1,8.7
Maize,M2,18.4,8,6.7,10.4,3.7,7.5,0,2,1,10
Maize,M2,18.4,8,5.9,10.4,4.5,6.1,0,2,1,10
Maize,M2,16,9,6,7,1,8.5,0,2,1,11
Maize,M2,18.1,9,5.1,9.1,4,15.7,2,2,1,11
Maize,M2,19.7,9.2,5,10.5,5.5,7.5,0,2,1,11.2
Maize,M2,17.8,10,5.1,7.8,2.7,9.5,0,2,1,12
Maize,M2,19.2,10,4.7,9.2,4.5,6,0,2,1,12
Maize,M2,18.2,12,5,6.2,1.2,7.5,0,2,1,14
Maize,M2,24.9,12.1,6,12.8,6.8,15,1,2,1,14.1
Maize,M2,22.6,13.5,7.5,9.1,1.6,7,0,2,1,15.5
Maize,M2,22.2,14.5,5.8,7.7,1.9,9.2,0,2,1,16.5
Maize,M2,22.3,15.3,6.6,7,0.4,5.5,0,2,1,17.3
Maize,M2,18,13.1,4.9,4.9,0,4.5,0,2,0,18
Maize,M2,27.5,16,4.7,11.5,6.8,6,0,2,1,18
Maize,M2,18.5,11,7.5,7.5,0,9.5,0,2,0,18.5
Maize,M2,26,17,5.1,9,3.9,8,0,2,1,19
Maize,M2,32.3,17.7,4.9,14.6,9.7,9.5,0,2,1,19.7
Maize,M2,32.2,17.8,6.1,14.4,8.3,5.5,0,2,1,19.8
Maize,IH3,20,6.5,5.3,13.5,8.2,27,2,2,1,8.5
Maize,IH3,20.2,7.2,6.1,13,6.9,10,2,2,1,9.2
Maize,IH3,17,7.8,6.3,9.2,2.9,20.8,0,2,1,9.8
Maize,IH3,18.1,8.1,5.7,10,4.3,14,4,2,1,10.1
Maize,IH3,20.6,8.1,5,12.5,7.5,9.7,2,1,1,10.1
Maize,IH3,17.5,8.5,5.6,9,3.4,7.5,2,3,1,10.5
Maize,IH3,20.6,8.7,7,11.9,4.9,20,3,2,1,10.7
Maize,IH3,23.2,9,6,14.2,8.2,12,1,2,1,11
Maize,IH3,19.7,9.4,7,10.3,3.3,19.7,2,2,1,11.4
Maize,IH3,18,9.5,6.4,8.5,2.1,13.2,2,2,1,11.5
Maize,IH3,26.4,10,4.9,16.4,11.5,9,2,1,1,12
Maize,IH3,16.4,10.5,4.9,5.9,1,10.5,0,2,1,12.5
Maize,IH3,27.3,10.5,6.5,16.8,10.3,29.7,4,2,1,12.5
Maize,IH3,25.2,11,7.5,14.2,6.7,15,2,2,1,13
Maize,IH3,25,11.2,7,13.8,6.8,7.6,2,2,1,13.2
Maize,IH3,21,11.3,4.5,9.7,5.2,10,0,2,1,13.3
Maize,IH3,21.5,11.5,7.5,10,2.5,15.2,0,2,1,13.5
Maize,IH3,20.5,11.5,5.3,9,3.7,33.5,1,3,1,13.5
Maize,IH3,23.9,11.7,6,12.2,6.2,18.5,2,3,1,13.7
Maize,IH3,23.8,12,6,11.8,5.8,10,2,2,1,14
Maize,IH3,27,12,6.5,15,8.5,11.2,3,3,1,14
Maize,IH3,21.2,12.3,7.1,8.9,1.8,8.5,0,2,1,14.3
Maize,IH3,22,12.8,6,9.2,3.2,14,2,3,1,14.8
Maize,IH3,28,13,5.6,15,9.4,12,1,2,1,15
Maize,IH3,25.6,13.1,6,12.5,6.5,12.5,3,2,1,15.1
Maize,IH3,30.3,13.2,5,17.1,12.1,7.5,3,2,1,15.2
Maize,IH3,21.7,14.1,5.3,7.6,2.3,16.5,0,2,1,16.1
Maize,IH3,28.8,14.5,4.9,14.3,9.4,12.3,2,1,1,16.5
Maize,IH3,32.4,14.7,5.5,17.7,12.2,35,4,2,1,16.7
Maize,IH3,31.1,14.9,5.7,16.2,10.5,23.5,1,2,1,16.9
Maize,IH3,28.7,15,5.5,13.7,8.2,7.5,1,2,1,17
Maize,IH3,30.9,15.3,5.5,15.6,10.1,21,2,2,1,17.3
Maize,IH3,30.7,15.5,6.2,15.2,9,32,4,2,1,17.5
Maize,IH3,28.7,15.7,5.1,13,7.9,12.5,0,2,1,17.7
Maize,IH3,31.4,17.3,6,14.1,8.1,19.2,4,2,1,19.3
Maize,IH3,40.7,17.3,4.4,23.4,19,12,1,2,1,19.3
Maize,IH3,35.5,17.5,7.5,18,10.5,11,3,2,1,19.5
Maize,IH3,31.4,17.6,4.8,13.8,9,11,2,2,1,19.6
Maize,IH3,32.7,17.7,5.7,15,9.3,11.7,1,2,1,19.7
Maize,IH3,19.9,14.5,5.4,5.4,0,12,1,2,0,19.9
Maize,IH3,34,21,3.4,13,9.6,13,0,2,1,23
Maize,M3,10.4,8,2.4,2.4,0,26,0,0,0,10.4
Maize,M3,20.6,11.5,5.6,9.1,3.5,16.7,0,0,1,13.5
Maize,M3,16.5,11.7,2.6,4.8,2.2,18.3,0,0,1,13.7
Maize,M3,23.7,12.4,7.1,11.3,4.2,9.5,0,0,1,14.4
Maize,M3,20,13.8,5.2,6.2,1,10,0,0,1,15.8
Maize,M3,27.8,14,5.8,13.8,8,24,0,0,1,16
Maize,M3,22.2,14.2,7,8,1,10,0,0,1,16.2
Maize,M3,23,14.6,6.9,8.4,1.5,15.2,0,0,1,16.6
Maize,M3,18.5,13.5,5,5,0,34.7,0,0,0,18.5
Maize,M3,20,14.8,5.2,5.2,0,30.2,0,0,0,20
Maize,M3,26.6,18.3,5.6,8.3,2.7,13,0,0,1,20.3
Maize,M3,30.6,18.6,4.3,12,7.7,21.5,0,0,1,20.6
Maize,M3,26.6,19,4.9,7.6,2.7,16,0,0,1,21
Maize,M3,21.3,15.2,6.1,6.1,0,13.2,0,0,0,21.3
Maize,M3,36.4,20,6,16.4,10.4,27,0,0,1,22
Maize,M3,31.6,20.1,10,11.5,1.5,31,0,0,1,22.1
Maize,M3,22.3,17.3,5,5,0,30.5,0,0,0,22.3
Maize,M3,22.6,14.5,8.1,8.1,0,26.5,0,0,0,22.6
Maize,M3,23,14.8,8.2,8.2,0,15.1,0,0,0,23
Maize,M3,37.9,21.4,4,16.5,12.5,9.6,0,0,1,23.4
Maize,M3,44,21.6,7.9,22.4,14.5,26.5,0,0,1,23.6
Maize,M3,36.2,21.9,5.8,14.3,8.5,21.5,0,0,1,23.9
Maize,M3,36.4,22,5.7,14.4,8.7,23,0,0,1,24
Maize,M3,24.7,21.3,3.4,3.4,0,24,0,0,0,24.7
Maize,M3,34.6,23.8,8.2,10.8,2.6,21,0,0,1,25.8
Maize,M3,35.1,24,10.6,11.1,0.5,21,0,0,1,26
Maize,M3,33,24,8.4,9,0.6,21,0,0,1,26
Maize,M3,26.4,18,8.4,8.4,0,29,0,0,0,26.4
Maize,M3,35.6,25.5,5.9,10.1,4.2,19,0,0,1,27.5
Maize,M3,43,26.5,7.2,16.5,9.3,7.7,0,0,1,28.5
Maize,M3,29.1,22.5,6.6,6.6,0,19,0,0,0,29.1
Maize,M3,31.3,22.6,8.7,8.7,0,34,0,0,0,31.3
Maize,M3,32.8,25,7.8,7.8,0,9,0,0,0,32.8
Maize,IH4,20.1,4.5,5.2,15.6,10.4,13.4,2,2,1,6.5
Maize,IH4,17.6,6.2,5.4,11.4,6,10.3,3,2,1,8.2
Maize,IH4,8.3,5.4,2.9,2.9,0,17.2,0,2,0,8.3
Maize,IH4,25.3,8.1,9.1,17.2,8.1,12.5,0,2,1,10.1
Maize,IH4,10.9,8.7,2.1,2.2,0.1,4.9,0,1,1,10.7
Maize,IH4,23,8.9,5.8,14.1,8.3,17,2,3,1,10.9
Maize,IH4,22.1,9.1,6.4,13,6.6,15.8,2,2,1,11.1
Maize,IH4,15.7,9.5,5.1,6.2,1.1,9.5,0,1,1,11.5
Maize,IH4,20.3,10,4.4,10.3,5.9,13.5,0,2,1,12
Maize,IH4,27.2,10,7.2,17.2,10,8.5,3,2,1,12
Maize,IH4,18.8,10.3,6.2,8.5,2.3,20.4,2,1,1,12.3
Maize,IH4,20.8,10.4,6.1,10.4,4.3,15.7,0,2,1,12.4
Maize,IH4,15.6,10.5,5,5.1,0.1,17.5,0,3,1,12.5
Maize,IH4,22.3,10.8,6.7,11.5,4.8,7.7,0,1,1,12.8
Maize,IH4,20.2,11.5,4.6,8.7,4.1,12.5,0,2,1,13.5
Maize,IH4,25.4,11.9,6,13.5,7.5,16.5,4,2,1,13.9
Maize,IH4,20.3,12,6,8.3,2.3,8,0,2,1,14
Maize,IH4,23.5,13,6.1,10.5,4.4,29,0,2,1,15
Maize,IH4,27.9,13.2,9.2,14.7,5.5,18.5,2,2,1,15.2
Maize,IH4,28,13.5,9.3,14.5,5.2,12.5,4,4,1,15.5
Maize,IH4,16,10.5,5.5,5.5,0,20,0,1,0,16
Maize,IH4,27.1,14,7.1,13.1,6,23.5,2,3,1,16
Maize,IH4,16.1,9.2,6.9,6.9,0,27.5,0,3,0,16.1
Maize,IH4,16.4,11.5,4.9,4.9,0,15,0,1,0,16.4
Maize,IH4,24,14.5,6.5,9.5,3,11.8,0,2,1,16.5
Maize,IH4,30.2,14.5,6.4,15.7,9.3,24.2,0,2,1,16.5
Maize,IH4,31.4,14.5,6.5,16.9,10.4,8,0,2,1,16.5
Maize,IH4,38.8,15.6,8.5,23.2,14.7,21,1,2,1,17.6
Maize,IH4,30.2,15.7,6.1,14.5,8.4,17,0,0,1,17.7
Maize,IH4,22.8,16,3,6.8,3.8,7.7,0,1,1,18
Maize,IH4,25.4,16.5,6.2,8.9,2.7,29.5,0,2,1,18.5
Maize,IH4,31.4,16.9,6.3,14.5,8.2,14,0,3,1,18.9
Maize,IH4,24.3,17,6.5,7.3,0.8,6,0,2,1,19
Maize,IH4,33.9,17.5,6,16.4,10.4,22,2,2,1,19.5
Maize,IH4,30.1,18,6.9,12.1,5.2,10.1,3,3,1,20
Maize,IH4,32.1,20.1,3.8,12,8.2,12.5,0,1,1,22.1
Maize,IH4,40.1,20.5,7.7,19.6,11.9,8.5,0,4,1,22.5
Maize,IH4,24.4,21.8,2.6,2.6,0,11.5,0,0,0,24.4
Maize,IH4,47.9,22.5,6.3,25.4,19.1,11.5,0,2,1,24.5
Maize,M4,8.5,2,2.7,6.5,3.8,5.6,0,3,1,4
Maize,M4,11.6,2.1,5.1,9.5,4.4,6.5,0,3,1,4.1
Maize,M4,12.7,2.5,4.5,10.2,5.7,9.7,0,0,1,4.5
Maize,M4,11.2,3,7,8.2,1.2,6,0,0,1,5
Maize,M4,12.6,3.1,6,9.5,3.5,21.6,3,2,1,5.1
Maize,M4,14.9,3.5,6.5,11.4,4.9,22.5,4,3,1,5.5
Maize,M4,27.9,4.2,6.4,23.7,17.3,5,2,3,1,6.2
Maize,M4,15.8,4.5,7.1,11.3,4.2,5,2,3,1,6.5
Maize,M4,17,4.5,5.2,12.5,7.3,7.2,4,3,1,6.5
Maize,M4,12.6,4.6,6.2,8,1.8,9,2,3,1,6.6
Maize,M4,19.6,4.6,6.7,15,8.3,18,0,3,1,6.6
Maize,M4,17,4.7,5.6,12.3,6.7,7.4,0,3,1,6.7
Maize,M4,28,5,6.2,23,16.8,5,2,3,1,7
Maize,M4,21.6,5.1,7.5,16.5,9,4,4,2,1,7.1
Maize,M4,30.3,5.2,6.2,25.1,18.9,19.5,4,3,1,7.2
Maize,M4,21.2,5.3,6,15.9,9.9,15.1,3,3,1,7.3
Maize,M4,17.9,5.5,6.3,12.4,6.1,12.5,1,3,1,7.5
Maize,M4,22.1,5.5,7.8,16.6,8.8,25,4,3,1,7.5
Maize,M4,17.4,5.6,8,11.8,3.8,23,3,3,1,7.6
Maize,M4,24.6,5.6,6.6,19,12.4,8,4,3,1,7.6
Maize,M4,31.5,6,5.6,25.5,19.9,14.5,3,3,1,8
Maize,M4,23.1,6.3,6.8,16.8,10,18.5,1,4,1,8.3
Maize,M4,31.8,6.8,7,25,18,7.5,4,3,1,8.8
Maize,M4,10.3,5,5.3,5.3,0,4,0,3,0,10.3
Maize,M4,20.8,8.5,6.8,12.3,5.5,5,4,3,1,10.5
Maize,M4,18.6,8.6,6.5,10,3.5,20,1,3,1,10.6
Maize,M4,20.1,9,5.5,11.1,5.6,23.5,0,3,1,11
Maize,M4,30.2,13.3,6.1,16.9,10.8,7,2,3,1,15.3
Maize,IH5,5.9,3.1,2.8,2.8,0,8.5,0,2,0,5.9
Maize,IH5,13.3,4.8,5.7,8.5,2.8,6.5,1,2,1,6.8
Maize,IH5,12.2,6.5,5.1,5.7,0.6,13.5,0,2,1,8.5
Maize,IH5,9,4.2,4.8,4.8,0,9.5,0,2,0,9
Maize,IH5,9.3,6.3,3,3,0,5.5,0,2,0,9.3
Maize,IH5,16.8,7.5,6.7,9.3,2.6,11,0,2,1,9.5
Maize,IH5,9.6,3.2,6.4,6.4,0,14,0,2,0,9.6
Maize,IH5,15.4,7.6,6.9,7.8,0.9,7.3,1,2,1,9.6
Maize,IH5,17,7.6,3.1,9.4,6.3,9.5,2,1,1,9.6
Maize,IH5,19,8,9.2,11,1.8,21.5,5,2,1,10
Maize,IH5,19.3,9.2,3.9,10.1,6.2,11.8,0,2,1,11.2
Maize,IH5,13.3,9.3,2.5,4,1.5,9.2,0,1,1,11.3
Maize,IH5,15.7,9.5,5.7,6.2,0.5,12,0,2,1,11.5
Maize,IH5,16.7,9.6,4.8,7.1,2.3,9.5,0,2,1,11.6
Maize,IH5,24.5,11.5,7,13,6,6.3,2,2,1,13.5
Maize,IH5,14,6.8,7.2,7.2,0,11.5,0,2,0,14
Maize,IH5,14.5,6,8.5,8.5,0,6,0,2,0,14.5
Maize,IH5,14.8,7.7,7.1,7.1,0,11.5,0,0,0,14.8
Maize,IH5,20.4,13.4,5.9,7,1.1,11,0,2,1,15.4
Maize,IH5,19.9,13.8,5,6.1,1.1,8.5,0,2,1,15.8
Maize,IH5,24.8,14,7.6,10.8,3.2,15,2,4,1,16
Maize,IH5,16.2,8,8.2,8.2,0,7.8,0,2,0,16.2
Maize,IH5,16.5,10,6.5,6.5,0,11.5,0,2,0,16.5
Maize,IH5,20.3,14.5,5.2,5.8,0.6,11.2,0,2,1,16.5
Maize,IH5,21.9,14.7,4.8,7.2,2.4,11.6,0,3,1,16.7
Maize,IH5,17.7,15.3,2.4,2.4,0,4,0,0,0,17.7
Maize,IH5,19.8,16,2.5,3.8,1.3,2.5,0,0,1,18
Maize,M5,19.3,6.3,5.3,13,7.7,13.5,2,0,1,8.3
Maize,M5,20,7.5,5,12.5,7.5,4.7,3,3,1,9.5
Maize,M5,12.6,7.8,2.5,4.8,2.3,7.5,0,2,1,9.8
Maize,M5,21.7,9.9,5.9,11.8,5.9,26.9,1,2,1,11.9
Maize,M5,18.9,10.4,4.7,8.5,3.8,31,0,3,1,12.4
Maize,M5,24.4,10.4,5.8,14,8.2,15,5,2,1,12.4
Maize,M5,22.7,10.5,6.7,12.2,5.5,32.5,2,2,1,12.5
Maize,M5,20.3,11,6.6,9.3,2.7,19.5,0,2,1,13
Maize,M5,23.7,11.2,6.2,12.5,6.3,30,3,4,1,13.2
Maize,M5,23.3,11.5,4.7,11.8,7.1,18.7,0,2,1,13.5
Maize,M5,26.5,12,7.6,14.5,6.9,8.5,2,4,1,14
Maize,M5,25.7,12,6.2,13.7,7.5,35,1,2,1,14
Maize,M5,18,12.2,5.2,5.8,0.6,13,0,4,1,14.2
Maize,M5,25.1,12.5,6.1,12.6,6.5,6.5,2,2,1,14.5
Maize,M5,15.5,10.3,5.2,5.2,0,23.3,0,4,0,15.5
Maize,M5,21.1,14,5.9,7.1,1.2,21.3,0,2,1,16
Maize,M5,23.7,14.5,5.9,9.2,3.3,8.3,1,2,1,16.5
Maize,M5,24.7,14.7,5.1,10,4.9,33,4,2,1,16.7
Maize,M5,21.8,14.9,5.6,6.9,1.3,11.5,3,2,1,16.9
Maize,M5,21.8,15,4.8,6.8,2,23,0,2,1,17
